"Frontaliers étrangers selon le sexe et la commune de travail"

"Sexe"	"Lieu de travail"	"1996Q4"	"1997Q4"	"1998Q4"	"1999Q4"	"2000Q4"	"2001Q4"	"2002Q4"	"2003Q4"	"2004Q4"	"2005Q4"	"2006Q4"	"2007Q4"	"2008Q4"	"2009Q4"	"2010Q4"	"2011Q4"	"2012Q4"	"2013Q4"	"2014Q4"	"2015Q4"
"Sexe - Total"	"……Ernen"	0.0	0.0	0.0	0.0	0.0	1.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.7	2.6	3.5
"Sexe - Total"	"……Fiesch"	9.9	8.0	1.8	1.8	1.5	2.3	4.1	3.4	4.1	2.9	3.6	3.3	2.8	4.9	3.0	3.0	8.0	8.7	8.0	10.8
"Sexe - Total"	"……Fieschertal"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Lax"	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Niederwald"	0.9	0.9	0.9	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Grafschaft"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Münster-Geschinen"	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.7	0.7	0.8	1.0	3.0	3.0	2.0	2.9	1.5
"Sexe - Total"	"……Reckingen-Gluringen"	0.0	0.0	0.0	0.0	2.7	8.0	9.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.6	0.0
"Sexe - Total"	"……Obergoms"	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.7	0.0
"Sexe - Total"	"……Les Agettes"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Ayent"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Evolène"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Hérémence"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Saint-Martin (VS)"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Vex"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.7	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.8
"Sexe - Total"	"……Mont-Noble"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Agarn"	5.4	2.7	1.8	1.7	1.7	1.7	0.9	1.8	0.0	0.0	0.6	0.7	0.7	0.8	1.0	1.0	1.0	0.8	2.6	3.4
"Sexe - Total"	"……Albinen"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Ergisch"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Inden"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Leuk"	3.6	2.7	2.7	2.7	2.7	2.8	2.8	2.7	2.4	2.0	2.1	2.2	2.3	2.5	3.0	4.0	6.0	7.2	6.3	6.4
"Sexe - Total"	"……Leukerbad"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.8	0.8	1.0	4.0	6.0	9.4	14.4	20.4
"Sexe - Total"	"……Oberems"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Salgesch"	0.9	0.9	0.9	1.8	1.9	1.9	2.7	2.7	2.3	1.9	1.9	0.9	2.3	1.7	2.0	6.0	2.0	4.1	4.0	2.5
"Sexe - Total"	"……Varen"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Guttet-Feschel"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Gampel-Bratsch"	8.1	5.3	3.4	1.8	5.3	2.8	1.9	1.8	1.6	1.5	2.1	1.4	2.2	3.3	3.0	3.0	4.0	7.3	8.2	10.6
"Sexe - Total"	"……Turtmann-Unterems"	3.5	1.8	1.8	1.8	2.8	2.8	2.8	3.7	2.5	2.9	2.3	2.3	2.4	1.7	2.0	2.0	2.0	2.6	2.6	6.4
"Sexe - Total"	"……Bovernier"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.9	0.0	0.0
"Sexe - Total"	"……Charrat"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	1.0	2.0	0.0	0.6	1.5	2.1
"Sexe - Total"	"……Fully"	0.0	0.0	0.0	0.0	0.0	0.0	1.9	2.9	2.9	1.8	1.9	0.9	3.0	0.6	1.0	2.0	0.0	1.9	1.9	3.1
"Sexe - Total"	"……Isérables"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Leytron"	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.9	1.9	3.8	2.9	0.9	0.7	0.9	1.0	2.0	2.0	1.8	1.8	0.0
"Sexe - Total"	"……Martigny"	3.9	8.6	10.6	6.6	7.6	3.7	16.2	20.0	21.4	25.1	32.8	41.7	47.2	44.1	63.0	71.0	98.1	103.7	115.9	114.4
"Sexe - Total"	"……Martigny-Combe"	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9	1.7	0.0	0.8	3.0	4.0	2.0	0.7	2.3	2.3
"Sexe - Total"	"……Riddes"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7	8.6	10.2	8.0	10.0	16.0	15.9	13.9	9.9
"Sexe - Total"	"……Saillon"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.9	0.9	0.0	2.0	2.0	2.5	0.0	0.8
"Sexe - Total"	"……Saxon"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.8	0.9	0.0	2.0	1.0	5.6	6.5	8.5
"Sexe - Total"	"……Trient"	2.9	2.9	2.8	3.7	2.8	1.9	1.0	1.0	1.0	1.0	1.8	1.7	0.6	1.5	0.0	0.0	0.0	0.0	2.3	1.4
"Sexe - Total"	"……Champéry"	6.7	3.8	4.8	2.8	4.7	6.5	3.9	7.5	2.8	6.1	11.6	7.6	6.8	7.9	6.0	7.0	8.0	10.9	10.5	13.7
"Sexe - Total"	"……Collombey-Muraz"	41.0	32.5	28.6	29.7	29.6	36.5	41.5	55.9	62.8	61.6	67.7	77.7	78.5	97.3	112.0	115.5	113.5	121.9	116.4	108.0
"Sexe - Total"	"……Monthey"	201.1	186.0	187.6	188.2	185.8	193.5	228.1	245.8	274.6	252.8	293.1	298.2	269.9	295.4	349.0	391.6	442.1	453.9	462.1	474.7
"Sexe - Total"	"……Port-Valais"	56.2	53.2	54.8	69.1	72.8	84.3	90.7	97.1	93.3	92.6	107.7	116.3	110.4	106.9	72.0	66.0	82.0	101.0	111.0	116.6
"Sexe - Total"	"……Saint-Gingolph"	38.0	26.5	18.0	28.5	32.1	32.8	38.9	37.6	32.9	34.3	25.9	29.8	27.1	30.1	28.0	29.6	25.0	34.9	38.1	38.3
"Sexe - Total"	"……Troistorrents"	40.8	39.9	39.0	38.8	49.9	75.5	60.6	87.2	75.9	69.2	55.7	55.2	69.7	60.2	51.0	63.0	71.9	72.2	62.7	73.9
"Sexe - Total"	"……Val-d'Illiez"	0.0	0.0	1.0	1.0	1.0	4.6	3.8	7.6	8.2	7.1	7.3	11.0	6.5	8.4	7.0	8.0	7.6	12.5	8.5	13.1
"Sexe - Total"	"……Vionnaz"	41.0	43.8	45.6	48.9	56.4	58.9	64.3	71.4	60.8	63.8	71.5	69.5	56.1	48.0	44.5	55.5	62.9	76.6	85.6	81.9
"Sexe - Total"	"……Vouvry"	79.0	77.2	77.1	79.6	76.4	91.4	96.2	106.3	116.5	117.0	124.0	110.1	117.7	115.0	134.0	155.0	170.0	182.7	185.1	180.3
"Sexe - Total"	"……Bister"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Bitsch"	11.9	12.0	13.8	18.3	16.5	17.3	17.2	12.9	12.3	10.1	10.3	9.8	9.7	10.9	13.0	14.0	18.0	18.6	27.0	27.3
"Sexe - Total"	"……Grengiols"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8
"Sexe - Total"	"……Riederalp"	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	0.3	0.4	0.5	0.5	4.0	1.0	1.0	4.6	14.9	20.4	28.4
"Sexe - Total"	"……Ausserberg"	0.0	0.8	0.8	0.7	0.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Blatten"	0.0	6.2	5.3	6.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Bürchen"	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.4	3.0
"Sexe - Total"	"……Eischoll"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Ferden"	0.9	0.9	0.9	0.0	0.0	0.0	1.5	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Kippel"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Niedergesteln"	3.5	3.5	3.5	3.7	3.7	3.7	4.6	4.6	3.3	2.8	2.8	3.0	3.1	3.1	3.5	4.0	3.0	3.7	4.4	3.7
"Sexe - Total"	"……Raron"	26.2	24.4	24.2	23.5	24.6	25.7	32.8	30.1	27.7	21.2	11.7	9.0	7.8	9.6	7.0	10.0	14.0	16.9	24.7	31.1
"Sexe - Total"	"……Unterbäch"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Wiler (Lötschen)"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.7	0.0
"Sexe - Total"	"……Mörel-Filet"	8.6	6.9	5.2	5.0	5.9	9.2	9.9	7.2	5.6	4.8	4.5	4.6	4.2	3.7	4.0	5.0	6.0	5.9	6.8	8.0
"Sexe - Total"	"……Steg-Hohtenn"	31.2	32.0	32.0	29.5	32.2	33.2	31.1	30.1	16.1	13.4	11.1	11.2	6.9	8.7	11.0	8.0	9.0	13.7	13.6	15.2
"Sexe - Total"	"……Bettmeralp"	7.7	6.1	5.2	0.8	3.5	4.5	5.2	5.2	3.9	3.9	2.6	4.1	3.8	1.6	2.0	7.0	5.0	6.1	7.5	5.8
"Sexe - Total"	"……Collonges"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Dorénaz"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4	1.0	0.6	0.6	1.3	0.0	0.0
"Sexe - Total"	"……Evionnaz"	1.0	1.0	1.0	1.0	1.0	2.9	3.9	3.9	3.9	4.8	4.7	6.7	8.4	8.3	9.0	14.0	17.0	23.5	24.0	29.8
"Sexe - Total"	"……Finhaut"	2.9	2.9	1.9	1.9	1.9	3.7	1.9	1.9	2.8	2.6	1.8	0.9	1.6	3.7	5.0	13.0	15.0	13.2	14.6	13.2
"Sexe - Total"	"……Massongex"	2.9	2.9	1.9	2.9	4.8	2.9	2.0	1.0	1.0	1.9	1.9	1.9	3.5	3.4	4.0	8.5	12.5	12.0	11.6	14.7
"Sexe - Total"	"……Saint-Maurice"	7.7	5.8	5.8	5.8	7.7	12.6	16.7	16.6	15.5	17.0	16.1	18.4	21.6	25.0	34.0	40.0	40.0	44.5	41.2	42.0
"Sexe - Total"	"……Salvan"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.9	0.9	1.7
"Sexe - Total"	"……Vernayaz"	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Vérossaz"	1.0	1.0	1.0	0.0	2.8	0.9	1.0	1.0	1.0	0.0	0.9	0.9	0.9	0.9	1.0	0.0	2.0	1.1	1.1	1.1
"Sexe - Total"	"……Chalais"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	1.0	1.0	3.0	4.6	7.1	6.5
"Sexe - Total"	"……Chermignon"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	1.6
"Sexe - Total"	"……Chippis"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.5	1.5	1.5	1.5	1.3	2.2	2.2
"Sexe - Total"	"……Grône"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.9	0.0	0.0
"Sexe - Total"	"……Icogne"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.7	0.7	0.7
"Sexe - Total"	"……Lens"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	3.9	3.8	4.0	5.0	10.0	7.0	6.1	9.5
"Sexe - Total"	"……Miège"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Mollens (VS)"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.0
"Sexe - Total"	"……Montana"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	1.3	1.7	4.0	5.0	3.6	4.5	4.8	3.2
"Sexe - Total"	"……Randogne"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1	2.1	2.0	3.0	2.0	1.8	0.7	1.7
"Sexe - Total"	"……Saint-Léonard"	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	1.7
"Sexe - Total"	"……Sierre"	0.0	0.0	0.0	0.0	4.4	5.5	9.2	7.2	8.5	7.7	8.2	14.6	16.2	20.6	19.0	25.0	35.0	40.7	44.9	48.9
"Sexe - Total"	"……Venthône"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Veyras"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5	2.5
"Sexe - Total"	"……Anniviers"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7	0.0	0.0
"Sexe - Total"	"……Arbaz"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Grimisuat"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	0.8	0.7	0.7	1.0	1.0	1.0	2.2	0.7	0.7
"Sexe - Total"	"……Savièse"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.9	0.0	1.0	1.0	1.3	1.3	2.0
"Sexe - Total"	"……Sion"	16.0	7.2	6.3	8.2	9.1	11.0	10.3	17.0	19.2	27.5	37.4	39.9	40.5	52.9	64.8	76.0	89.6	99.1	100.7	118.1
"Sexe - Total"	"……Veysonnaz"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.8
"Sexe - Total"	"……Baltschieder"	2.7	1.8	1.8	1.8	0.0	6.4	1.7	0.9	0.9	0.0	0.0	0.8	0.8	0.8	0.0	0.0	0.0	0.0	0.9	0.9
"Sexe - Total"	"……Eisten"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Embd"	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Grächen"	1.8	1.8	1.8	1.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6	0.9	1.7
"Sexe - Total"	"……Lalden"	8.3	5.5	6.4	6.5	5.5	3.7	7.3	5.4	4.2	3.7	3.7	4.8	5.0	5.3	6.0	6.0	9.0	13.4	12.6	12.2
"Sexe - Total"	"……Randa"	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.9	0.8	0.7	0.7	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Saas-Almagell"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Saas-Balen"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Saas-Fee"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.8	1.6	1.0	1.0	0.0	0.0	0.7	2.1
"Sexe - Total"	"……Saas-Grund"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……St. Niklaus"	10.0	8.2	8.2	4.6	4.6	2.8	2.7	2.7	2.4	2.3	2.3	2.8	2.5	2.3	6.0	6.0	8.0	7.0	6.5	6.3
"Sexe - Total"	"……Stalden (VS)"	11.0	9.1	7.3	7.2	9.1	10.0	10.6	9.7	9.7	8.4	9.9	10.6	7.6	6.8	7.0	8.0	10.0	7.8	9.3	8.7
"Sexe - Total"	"……Staldenried"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Täsch"	0.9	0.9	0.0	0.0	0.0	0.0	0.8	0.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7
"Sexe - Total"	"……Törbel"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Visp"	282.9	267.8	249.5	188.5	165.9	190.3	189.8	185.5	167.3	129.2	129.1	137.8	129.7	136.0	153.0	175.1	199.3	211.4	225.1	244.3
"Sexe - Total"	"……Visperterminen"	4.4	1.7	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.0	0.0	0.0	0.8	0.0	2.0	5.0	5.0	7.7	9.6	11.0
"Sexe - Total"	"……Zeneggen"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	14.8	13.4	11.2
"Sexe - Total"	"……Zermatt"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.0	0.0	0.0	0.8	3.3	0.7	2.0	2.0	4.0	5.4	4.8	7.0
"Sexe - Total"	"- Neuchâtel"	3613.5	3585.4	3600.6	3579.2	4048.8	4580.7	4819.7	5005.2	5509.0	6026.7	7095.2	8299.4	8312.4	8067.1	8610.5	9752.9	10988.2	11387.8	11891.5	12047.4
"Sexe - Total"	"……Bevaix"	9.5	7.6	4.8	4.8	17.0	16.2	7.4	9.3	14.3	17.2	16.6	17.0	15.6	14.2	17.0	21.0	28.0	36.4	43.9	46.6
"Sexe - Total"	"……Boudry"	12.4	10.5	12.3	15.3	19.2	28.9	34.6	43.2	65.5	70.7	85.9	109.8	112.4	113.5	100.0	108.0	179.5	196.6	268.0	296.5
"Sexe - Total"	"……Corcelles-Cormondrèche"	1.9	4.7	3.8	3.8	2.8	2.9	3.7	6.5	6.3	10.3	9.6	24.2	27.0	30.4	35.0	43.0	54.0	51.5	53.6	52.9
"Sexe - Total"	"……Cortaillod"	26.5	22.7	19.9	21.7	20.9	21.7	22.5	25.4	29.2	34.5	43.7	42.0	32.1	34.3	25.0	29.0	42.0	48.1	56.3	60.1
"Sexe - Total"	"……Fresens"	1.0	1.0	1.9	3.8	12.3	12.3	13.2	11.3	12.9	14.3	16.2	14.4	14.0	12.4	1.0	0.0	14.0	12.9	12.4	14.6
"Sexe - Total"	"……Gorgier"	1.9	1.9	4.7	5.4	6.4	4.6	3.6	2.7	2.5	1.5	2.4	4.2	4.1	4.2	4.0	3.0	4.0	4.7	2.8	4.3
"Sexe - Total"	"……Montalchez"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
"Sexe - Total"	"……Peseux"	9.4	13.2	10.4	11.3	10.3	10.4	12.2	18.7	22.4	22.2	31.3	37.7	51.8	37.5	34.0	36.0	51.0	48.2	55.3	53.7
"Sexe - Total"	"……Rochefort"	3.8	2.8	2.8	2.8	4.7	7.5	4.6	6.6	7.4	7.7	6.2	6.4	7.8	8.4	10.0	9.0	12.0	11.3	11.3	13.9
"Sexe - Total"	"……Saint-Aubin-Sauges"	5.7	6.7	6.7	4.7	7.5	9.4	7.5	7.6	11.7	12.1	14.7	17.8	16.6	23.7	16.0	17.0	31.0	38.8	36.7	35.8
"Sexe - Total"	"……Vaumarcus"	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9	1.9	1.9	1.0	2.0	3.0	2.9	2.8	4.7
"Sexe - Total"	"……Milvignes"	23.7	24.7	29.3	25.3	24.3	24.4	31.9	37.4	34.4	35.3	31.9	35.3	28.6	31.8	31.0	37.0	46.0	61.7	63.4	67.2
"Sexe - Total"	"……La Chaux-de-Fonds"	1396.4	1413.1	1417.6	1401.0	1630.9	1904.8	1925.9	1983.1	2205.1	2408.2	2820.9	3383.0	3287.9	3135.3	3468.9	3850.4	4261.8	4311.3	4423.6	4320.2
"Sexe - Total"	"……Les Planchettes"	0.9	0.9	2.8	3.5	2.7	4.5	4.4	4.4	4.3	2.6	3.4	3.4	3.4	4.2	3.0	3.0	3.0	4.5	5.4	5.4
"Sexe - Total"	"……La Sagne"	36.0	31.3	29.4	26.5	26.4	28.2	35.6	42.2	41.4	44.2	44.7	46.7	42.4	43.0	47.0	55.0	52.0	50.7	51.5	54.6
"Sexe - Total"	"……Les Brenets"	305.0	328.1	334.9	334.7	364.1	364.6	447.7	457.9	474.9	520.2	518.6	542.0	565.8	457.9	443.0	483.5	512.9	494.0	503.4	485.8
"Sexe - Total"	"……La Brévine"	13.5	11.6	14.4	13.3	13.3	18.0	18.0	20.6	22.3	21.6	18.9	19.1	15.6	15.6	13.0	14.0	24.0	28.4	33.8	38.5
"Sexe - Total"	"……Brot-Plamboz"	0.0	0.0	1.0	0.9	0.9	1.9	1.9	0.9	0.9	0.9	0.9	1.8	1.8	5.4	7.0	5.0	5.0	10.8	10.9	7.2
"Sexe - Total"	"……Le Cerneux-Péquignot"	4.8	5.8	5.8	6.6	6.7	6.6	6.5	6.6	5.6	5.8	6.2	8.0	9.7	9.9	8.0	7.0	7.0	8.1	8.0	8.8
"Sexe - Total"	"……La Chaux-du-Milieu"	10.6	8.7	7.8	9.4	7.5	5.7	5.7	3.8	3.7	6.1	6.1	6.2	5.4	6.2	4.0	7.0	6.6	9.6	8.8	7.9
"Sexe - Total"	"……Le Locle"	984.0	929.1	943.1	925.9	1077.8	1203.7	1222.0	1219.3	1307.0	1435.4	1824.5	2169.9	2224.5	2198.9	2295.5	2481.8	2562.0	2583.7	2653.0	2752.1
"Sexe - Total"	"……Les Ponts-de-Martel"	65.6	70.5	69.6	65.6	63.6	69.2	74.2	75.1	77.5	79.3	77.0	76.0	52.9	43.8	40.0	42.0	58.0	59.3	58.9	58.9
"Sexe - Total"	"……Cornaux"	4.7	4.7	1.9	2.8	5.4	6.4	7.4	9.3	9.8	7.4	8.4	8.2	6.7	5.8	6.0	9.0	10.0	10.0	10.1	15.5
